,rgdp_pw,rpc_pw,hours_pw,real_wages_pw,cpi_index_q,gs1,exp_gdp_grow_1y,exp_infl_1y
1985-09-30,0.08027348013894806,0.05105141513688002,0.0006831281351167282,0.0001727060951756062,107.89999999999999,7.993333333333333,2.760582505748288,4.2497
1985-12-31,0.08024366340605425,0.050765569167155244,0.0006812324497793686,0.0001730012742178536,109.0,7.853333333333333,2.9775510971103536,3.8497
1986-03-31,0.08046308751578767,0.05087436389498595,0.0006758010324827409,0.00017320713715174405,109.56666666666666,7.456666666666667,2.814719211187988,3.5871
1986-06-30,0.08047681286380132,0.05120686655454387,0.000671064077871417,0.00017483781680196326,109.03333333333335,6.6066666666666665,3.7022559198472305,3.4112
1986-09-30,0.0806820132763481,0.05175021369464399,0.0006697735746112576,0.00017502643672853845,109.7,5.989999999999999,2.9616935449386927,3.4999
1986-12-31,0.08073157332657567,0.05182105491800311,0.0006716232849437063,0.0001763548186330079,110.46666666666665,5.796666666666667,2.930977733451545,3.6248
1987-03-31,0.08080829271801881,0.051537021383738287,0.0006756200205024908,0.00017635983592730948,111.8,5.923333333333333,2.9585164631035,3.8997
1987-06-30,0.08098625153800887,0.05179635870825086,0.0006737281335259187,0.00017584037234198252,113.06666666666666,6.766666666666667,2.8523696257147346,4.3625
1987-09-30,0.08117564087418783,0.052058248670998224,0.0006741582988777318,0.00017607218721332467,114.26666666666667,7.126666666666666,2.858576561236492,4.4999
1987-12-31,0.08208936520054025,0.05186503905103059,0.0006771624875212873,0.0001780849448594492,115.33333333333333,7.239999999999999,2.20121153379218,4.3749
1988-03-31,0.0821038506485918,0.05251929122355966,0.0006744215262358303,0.00017842568328132013,116.23333333333333,6.78,2.1593042883508717,4.1997
1988-06-30,0.08279833890231454,0.05266268549941983,0.0006807447021976392,0.00017969434745684118,117.56666666666666,7.3,2.6743941788169856,4.5749
1988-09-30,0.08284288020179463,0.05284960572522838,0.0006789654553974857,0.00017960403676770185,119.0,8.003333333333332,2.6304071912792715,4.975
1988-12-31,0.08342930123446853,0.053121066461209406,0.0006823529073544886,0.00017984474591833558,120.3,8.526666666666666,2.5438060877313484,4.9
